"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"27",592273,"Drury, Brandon","27","100.0","0.600","0.600","0.500","1.200","0.740","0.691","0.499","3","5","96.9","15.6","1995","73.6","72.37","4","14","13","-1.2","5.24","119","165","128","149","304","332","304"
"26",607054,"Peterson, Jace","26","100.0","0.500","0.167","0.600","0.667","0.527","0.478","0.437","3","6","82.4","8.6","1295","59.7","58.62","0","7","19","-1.1","5.03","120","155","135","152","300","323","295"
"26",656793,"Nelson, Nick","26","100.0","0.000","0.000","0.000","0.000","0.231","0.401","0.166","0","3","94.2","13.3","1854","91.3","91.36","0","12","14","0.1","6.20","103","140","113","141","295","320","296"
"23",606162,"Ramírez, Yefry","23","100.0","0.000","0.000","0.000","0.000","0.115","0.238","0.140","0","5","93.9","2.7","2257","88.7","88.87","5","14","9","0.2","6.39","120","165","135","149","306","324","297"
"23",666808,"Doval, Camilo","23","100.0","0.143","0.000","0.333","0.143","0.126","0.107","0.114","1","7","74.2","38.0","2574","92.1","83.91","8","15","8","-8.2","6.46","109","157","109","151","299","325","280"
"22",446099,"Axford, John","22","100.0","0.667","0.000","0.667","0.667","0.634","0.445","0.295","2","3","93.0","9.7","2112","92.3","92.68","2","10","12","0.4","6.59","112","144","126","148","297","311","298"
"22",664123,"Effross, Scott","22","100.0","0.333","1.000","0.000","1.333","0.682","0.584","0.315","1","3","98.6","26.0","2306","87.2","86.68","1","9","13","-0.5","6.04","113","151","114","148","298","322","305"
"22",657097,"Webb, Jacob","22","100.0","0.000","0.000","0.000","0.000","0.000","0.040","0.043","0","6","76.7","10.7","2400","88.3","87.46","6","12","10","-0.8","5.96","116","158","130","150","297","322","295"
"21",642336,"Mejía, Francisco","21","100.0","0.625","0.625","0.571","1.250","0.766","0.545","0.351","5","8","89.4","30.0","1725","65.3","63.64","0","9","12","-1.7","4.82","108","153","130","147","291","337","319"
"21",592233,"Crichton, Stefan","21","100.0","0.250","0.250","0.500","0.500","0.448","0.394","0.251","1","4","91.6","7.5","2178","85.1","84.64","2","5","16","-0.5","6.24","114","156","124","154","301","325","289"
"20",553902,"Astudillo, Willians","20","100.0","0.000","0.000","0.000","0.000","0.138","0.193","0.073","0","4","76.9","0.3","1460","55.0","53.19","0","4","16","-1.8","4.74","119","163","133","150","292","330","313"
"20",542882,"Andriese, Matt","20","100.0","0.000","0.000","0.000","0.000","0.000","0.026","0.018","0","6","90.1","28.5","2328","88.6","87.92","4","11","9","-0.7","5.87","120","159","111","150","297","317","290"
"20",534812,"Quackenbush, Kevin","20","100.0","0.750","0.250","1.000","1.000","0.750","0.319","0.338","3","4","88.0","-0.7","2089","82.5","81.86","2","9","11","-0.6","5.76","111","152","120","148","306","319","289"
"19",594694,"Difo, Wilmer","19","100.0","0.500","0.000","0.500","0.500","0.440","0.603","0.443","3","6","90.6","-1.7","1777","73.7","71.76","0","9","10","-1.9","4.88","114","153","131","148","306","326","297"
"19",676831,"Whitley, Kodi","19","100.0","0.333","0.000","0.333","0.333","0.393","0.463","0.402","1","3","84.6","-4.3","2121","91.7","91.64","3","13","6","-0.1","6.19","123","153","122","147","296","304","287"
"19",656420,"Feyereisen, J.P.","19","100.0","0.200","0.000","0.333","0.200","0.176","0.200","0.186","1","5","89.5","31.7","2440","89.2","88.65","3","9","10","-0.6","6.21","109","156","117","151","307","326","291"
"18",676604,"Zuber, Tyler","18","100.0","0.400","0.600","0.500","1.000","0.577","0.410","0.225","2","5","84.4","35.3","2510","87.5","87.23","1","8","10","-0.3","5.92","116","163","112","149","297","313","289"
"18",488748,"Buchter, Ryan","18","100.0","0.500","0.667","1.000","1.167","0.688","0.174","0.175","3","6","90.1","27.3","2086","84.3","84.74","4","12","6","0.4","6.73","112","154","128","155","298","321","287"
"18",656669,"Luplow, Jordan","18","100.0","0.400","0.600","0.250","1.000","0.577","0.370","0.275","2","5","90.8","37.8","1768","66.8","65.52","0","7","11","-1.3","5.23","113","152","120","149","306","319","298"
"17",519048,"Moreland, Mitch","17","100.0","0.250","0.000","0.333","0.250","0.220","0.172","0.155","1","4","84.0","33.0","2074","83.9","83.33","1","8","9","-0.6","6.00","117","148","120","150","297","331","303"
"16",592407,"Holaday, Bryan","16","100.0","0.333","1.000","0.000","1.333","0.684","0.641","0.327","1","3","93.5","11.0","1651","67.1","65.54","0","5","11","-1.6","5.21","116","158","126","149","304","337","290"
"15",461865,"Romine, Andrew","15","100.0","0.400","0.600","0.333","1.000","0.577","0.459","0.344","2","5","96.6","15.8","1417","66.3","65.35","2","6","9","-0.9","5.63","114","157","129","152","309","321","303"
"14",664126,"Fairbanks, Pete","14","100.0","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2450","92.2","93.15","3","6","8","1.0","6.95","114","154","122","152","307","332","294"
"13",628345,"Núñez, Darien","13","100.0","0.500","0.000","0.500","0.500","0.566","0.518","0.360","1","2","98.0","27.5","2082","87.4","87.02","1","3","10","-0.4","6.03","115","146","110","151","287","325","304"
"13",573127,"Rosscup, Zac","13","100.0","0.250","0.000","0.333","0.250","0.220","0.214","0.230","1","4","96.0","-8.7","2138","87.2","86.85","1","5","8","-0.4","6.41","120","152","128","153","297","323","302"
"12",660620,"Araúz, Jonathan","12","100.0","0.500","0.250","0.400","0.750","0.424","0.362","0.589","2","4","94.3","30.5","1015","39.4","37.21","0","7","5","-2.2","4.33","114","153","122","147","299","332","289"
"12",605154,"Brebbia, John","12","100.0","0.000","0.000","0.000","0.000","0.000","0.047","0.052","0","3","80.8","-3.0","2336","91.3","92.41","2","6","6","1.1","6.85","123","156","107","152","297","327","308"
"12",596056,"Nogowski, John","12","100.0","0.400","0.200","0.400","0.600","0.424","0.287","0.256","2","5","87.5","1.0","1527","56.4","54.83","0","6","6","-1.6","4.87","113","149","127","150","305","327","293"
"11",491703,"Feliz, Neftalí","11","100.0","0.000","0.000","0.000","0.000","0.000","0.089","0.096","0","3","76.5","29.0","2403","91.0","91.27","3","9","2","0.3","6.24","121","165","113","151","294","311","295"
"11",676103,"Jones, Damon","11","100.0","0.500","0.000","0.500","0.500","0.566","0.551","0.424","1","2","81.7","1.0","2286","91.8","91.77","0","3","8","0.0","6.22","100","147","118","148","302","332","296"
"10",457759,"Turner, Justin","10","100.0","0.400","0.000","0.400","0.400","0.352","0.647","0.527","2","5","97.4","5.8","1781","73.0","70.96","0","6","4","-2.0","4.50","110","154","122","149","302","322","291"
"10",571788,"Holt, Brock","10","100.0","0.333","0.000","0.333","0.333","0.293","0.427","0.298","1","3","84.7","11.0","1311","49.8","47.28","0","3","7","-2.5","4.31","124","150","138","152","302","326","299"
"9",642851,"Wynns, Austin","9","100.0","0.250","0.750","0.000","1.000","0.502","0.708","0.467","1","4","94.3","36.8","1420","59.6","58.01","0","4","5","-1.6","4.57","112","154","126","149","278","313","306"
"8",664076,"Cleavinger, Garrett","8","100.0","0.500","0.500","0.500","1.000","0.621","0.527","0.553","1","2","91.0","-0.5","2314","89.6","89.50","1","4","4","-0.1","6.23","96","142","87","143","285","317","295"
"7",656232,"Bielak, Brandon","7","100.0","0.000","0.000","0.000","0.000","0.000","0.043","0.047","0","2","85.8","-19.0","2307","87.4","85.94","2","4","3","-1.5","5.53","124","172","148","155","292","310","292"
"6",596103,"Slater, Austin","6","100.0","0.000","0.000","0.000","0.000","0.346","0.358","0.020","0","1","87.0","56.0","1574","71.3","69.60","0","1","5","-1.7","4.70","123","183","115","156","296","315","309"
"6",607680,"Pillar, Kevin","6","100.0","0.000","0.000","0.000","0.000","0.000","0.065","0.051","0","1","91.3","31.0","1857","77.1","75.95","1","3","3","-1.1","5.43","114","155","125","148","305","336","306"
"5",622088,"Antone, Tejay","5","100.0",,,,,,,,,,,,"2669","78.6","78.56","0","1","4","0.0","6.42","129","178","127","152","307","323","305"
"2",600887,"Del Pozo, Miguel","2","100.0","0.000","0.000","0.000","0.000","0.000","0.432","0.480","0","1","95.2","5.0","2361","82.7","81.50","0","1","1","-1.2","5.35","123","177","98","154","302","336","307"
